year_id,sex_id,age,pop_national,pop_dept_sum,diff_abs,diff_pct,flag_diff,flag_missing
1996,8507,23,232407,232407,0,0,FALSE,FALSE
1996,8507,24,225482,225482,0,0,FALSE,FALSE
1996,8507,25,218565,218565,0,0,FALSE,FALSE
1996,8507,26,211566,211566,0,0,FALSE,FALSE
1996,8507,27,204854,204854,0,0,FALSE,FALSE
1996,8507,28,198645,198645,0,0,FALSE,FALSE
1996,8507,29,192769,192769,0,0,FALSE,FALSE
1996,8507,30,186864,186864,0,0,FALSE,FALSE
1996,8507,31,181030,181030,0,0,FALSE,FALSE
1996,8507,32,175132,175132,0,0,FALSE,FALSE
1996,8507,33,169074,169074,0,0,FALSE,FALSE
1996,8507,34,162960,162960,0,0,FALSE,FALSE
1996,8507,35,156944,156944,0,0,FALSE,FALSE
1996,8507,36,150951,150951,0,0,FALSE,FALSE
1996,8507,37,145274,145274,0,0,FALSE,FALSE
1996,8507,38,140063,140063,0,0,FALSE,FALSE
1996,8507,39,135153,135153,0,0,FALSE,FALSE
1996,8507,40,130307,130307,0,0,FALSE,FALSE
1996,8507,41,125664,125664,0,0,FALSE,FALSE
1996,8507,42,120671,120671,0,0,FALSE,FALSE
1996,8507,43,115059,115059,0,0,FALSE,FALSE
1996,8507,44,109133,109133,0,0,FALSE,FALSE
1996,8507,45,103456,103456,0,0,FALSE,FALSE
1996,8507,46,97897,97897,0,0,FALSE,FALSE
1996,8507,47,92867,92867,0,0,FALSE,FALSE
1996,8507,48,88621,88621,0,0,FALSE,FALSE
1996,8507,49,84965,84965,0,0,FALSE,FALSE
1996,8507,50,81401,81401,0,0,FALSE,FALSE
1996,8507,51,77968,77968,0,0,FALSE,FALSE
1996,8507,52,74919,74919,0,0,FALSE,FALSE
1996,8507,53,72311,72311,0,0,FALSE,FALSE
1996,8507,54,70023,70023,0,0,FALSE,FALSE
1996,8507,55,67861,67861,0,0,FALSE,FALSE
1996,8507,56,65847,65847,0,0,FALSE,FALSE
1996,8507,57,63797,63797,0,0,FALSE,FALSE
1996,8507,58,61595,61595,0,0,FALSE,FALSE
